210	200	Ang	TargetIdx=-1		4.10
210	200	Vel	Zero=-1 Min=0 Max=9	1		-2.09
210	200	Accel	Thrust=-1 (0)	1			-0.69	-0.24
210	200			Dec: V=Y V<MinV T=Y A=Y A>MaxA
220	210	Ang	TargetIdx=-1		4.08
220	210	Vel	Zero=34 Min=0 Max=100	1		-2.03
220	210	Accel	Thrust=0 (0)	0			0.06	-0.19
220	210			STOP BRAKE & THRUST T=-1: V=Y V<MinV T=N A=N
230	220	Ang	TargetIdx=-1		4.07
230	220	Vel	Zero=2 Min=0 Max=100	1		-1.04
230	220	Accel	Thrust=-1 (0)	0			0.98	0.12
230	220			Inc: V=Y V<MinV T=Y A=N
240	230	Ang	TargetIdx=-1		4.07
240	230	Vel	Zero=1 Min=0 Max=100	1		-0.47
240	230	Accel	Thrust=-2 (0)	0			0.57	0.54
240	230			Inc: V=Y V<MinV T=Y A=N
250	240	Ang	TargetIdx=-1		4.06
250	240	Vel	Zero=-1 Min=0 Max=65	1		-0.58
250	240	Accel	Thrust=-3 (0)	1			-0.11	0.48
250	240			Dec: V=Y V<MinV T=Y A=Y A>MaxA
260	250	Ang	TargetIdx=-1		4.05
260	250	Vel	Zero=-1 Min=0 Max=6	1		-1.66
260	250	Accel	Thrust=-2 (0)	1			-1.08	-0.21
260	250			Dec: V=Y V<MinV T=Y A=Y A>MaxA
270	260	Ang	TargetIdx=-1		4.03
270	260	Vel	Zero=-1 Min=0 Max=69	1		-1.75
270	260	Accel	Thrust=-1 (0)	1			-0.09	-0.43
270	260			Inc: V=Y V<MinV T=Y A=Y A<MaxA
280	270	Ang	TargetIdx=-1		4.00
280	270	Vel	Zero=-1 Min=0 Max=4	1		-3.03
280	270	Accel	Thrust=-2 (0)	1			-1.27	-0.81
280	270			START BRAKE Thrust=0: V=Y MaxVFI<5 T=Y 
290	280	Ang	TargetIdx=-1		3.97
290	280	Vel	Zero=-1 Min=0 Max=100	1		-3.00
290	280	Accel	Thrust=0 (0)	0			0.02	-0.45
290	280			STOP BRAKE & THRUST T=-1: V=Y V<MinV T=N A=N
300	290	Ang	TargetIdx=-1		3.94
300	290	Vel	Zero=6 Min=0 Max=100	1		-2.55
300	290	Accel	Thrust=-1 (0)	0			0.45	-0.27
300	290			Inc: V=Y V<MinV T=Y A=N
310	300	Ang	TargetIdx=-1		3.92
310	300	Vel	Zero=-1 Min=0 Max=59	1		-2.64
310	300	Accel	Thrust=-2 (0)	1			-0.09	0.13
310	300			Inc: V=Y V<MinV T=Y A=Y A<MaxA
320	310	Ang	TargetIdx=-1		3.89
320	310	Vel	Zero=-1 Min=0 Max=100	1		-2.67
320	310	Accel	Thrust=-3 (0)	1			-0.03	0.11
320	310			Inc: V=Y V<MinV T=Y A=Y A<MaxA
330	320	Ang	TargetIdx=-1		3.86
330	320	Vel	Zero=-1 Min=0 Max=17	1		-2.99
330	320	Accel	Thrust=-4 (0)	1			-0.31	-0.15
330	320			Dec: V=Y V<MinV T=Y A=Y A>MaxA
340	330	Ang	TargetIdx=-1		3.83
340	330	Vel	Zero=-1 Min=0 Max=31	1		-3.15
340	330	Accel	Thrust=-3 (0)	1			-0.16	-0.17
340	330			Dec: V=Y V<MinV T=Y A=Y A>MaxA
350	340	Ang	TargetIdx=-1		3.80
350	340	Vel	Zero=29 Min=0 Max=100	1		-3.04
350	340	Accel	Thrust=-2 (0)	0			0.11	-0.12
350	340			Inc: V=Y V<MinV T=Y A=N
360	350	Ang	TargetIdx=-1		3.77
360	350	Vel	Zero=-1 Min=0 Max=24	1		-3.24
360	350	Accel	Thrust=-3 (0)	1			-0.20	-0.08
360	350			Dec: V=Y V<MinV T=Y A=Y A>MaxA
370	360	Ang	TargetIdx=-1		3.73
370	360	Vel	Zero=-1 Min=0 Max=7	1		-3.91
370	360	Accel	Thrust=-2 (0)	1			-0.67	-0.25
370	360			Dec: V=Y V<MinV T=Y A=Y A>MaxA
380	370	Ang	TargetIdx=-1		3.68
380	370	Vel	Zero=-1 Min=0 Max=11	1		-4.25
380	370	Accel	Thrust=-1 (0)	1			-0.34	-0.40
380	370			Dec: V=Y V<MinV T=Y A=Y A>MaxA
390	380	Ang	TargetIdx=-1		3.64
390	380	Vel	Zero=-1 Min=0 Max=14	1		-4.51
390	380	Accel	Thrust=0 (0)	1			-0.25	-0.42
390	380			INC BRAKE Dec: V=Y V<MinV T=N A=Y A>MaxA
400	390	Ang	TargetIdx=-1		3.60
400	390	Vel	Zero=42 Min=0 Max=100	1		-4.40
400	390	Accel	Thrust=1 (0)	0			0.11	-0.16
400	390			STOP BRAKE & THRUST T=-1: V=Y V<MinV T=N A=N
410	400	Ang	TargetIdx=-1		3.55
410	400	Vel	Zero=-1 Min=0 Max=22	1		-4.56
410	400	Accel	Thrust=-1 (0)	1			-0.16	-0.10
410	400			Dec: V=Y V<MinV T=Y A=Y A>MaxA
420	410	Ang	TargetIdx=-1		3.50
420	410	Vel	Zero=-1 Min=0 Max=30	1		-4.67
420	410	Accel	Thrust=0 (0)	1			-0.11	-0.06
420	410			INC BRAKE Dec: V=Y V<MinV T=N A=Y A>MaxA
430	420	Ang	TargetIdx=-1		3.46
430	420	Vel	Zero=36 Min=0 Max=100	1		-4.54
430	420	Accel	Thrust=1 (0)	0			0.13	-0.05
430	420			STOP BRAKE & THRUST T=-1: V=Y V<MinV T=N A=N
440	430	Ang	TargetIdx=-1		3.42
440	430	Vel	Zero=10 Min=0 Max=100	1		-4.12
440	430	Accel	Thrust=-1 (0)	0			0.43	0.15
440	430			Inc: V=Y V<MinV T=Y A=N
450	440	Ang	TargetIdx=-1		3.38
450	440	Vel	Zero=16 Min=0 Max=100	1		-3.87
450	440	Accel	Thrust=-2 (0)	0			0.24	0.27
450	440			Inc: V=Y V<MinV T=Y A=N
460	450	Ang	TargetIdx=-1		3.34
460	450	Vel	Zero=-1 Min=0 Max=15	1		-4.14
460	450	Accel	Thrust=-3 (0)	1			-0.27	0.13
460	450			Dec: V=Y V<MinV T=Y A=Y A>MaxA
470	460	Ang	TargetIdx=-1		3.30
470	460	Vel	Zero=38 Min=0 Max=100	1		-4.03
470	460	Accel	Thrust=-2 (0)	0			0.11	0.03
470	460			Inc: V=Y V<MinV T=Y A=N
480	470	Ang	TargetIdx=-1		3.25
480	470	Vel	Zero=-1 Min=0 Max=17	1		-4.25
480	470	Accel	Thrust=-3 (0)	1			-0.22	-0.13
480	470			Dec: V=Y V<MinV T=Y A=Y A>MaxA
490	480	Ang	TargetIdx=-1		3.21
490	480	Vel	Zero=-1 Min=0 Max=15	1		-4.50
490	480	Accel	Thrust=-2 (0)	1			-0.24	-0.12
490	480			Dec: V=Y V<MinV T=Y A=Y A>MaxA
500	490	Ang	TargetIdx=-1		3.16
500	490	Vel	Zero=-1 Min=100 Max=6	1		-5.04
500	490	Accel	Thrust=-1 (0)	1			-0.54	-0.34
510	500	Ang	TargetIdx=-1		3.10
510	500	Vel	Zero=-1 Min=100 Max=7	1		-5.43
510	500	Accel	Thrust=-1 (0)	1			-0.39	-0.39
520	510	Ang	TargetIdx=-1		3.05
520	510	Vel	Zero=-1 Min=100 Max=7	1		-5.79
520	510	Accel	Thrust=-1 (0)	1			-0.36	-0.43
530	520	Ang	TargetIdx=-1		2.98
530	520	Vel	Zero=-1 Min=100 Max=4	1		-6.25
530	520	Accel	Thrust=-1 (0)	1			-0.47	-0.40
530	520			START BRAKE Thrust=0: V=Y MaxVFI<5 T=Y 
540	530	Ang	TargetIdx=-1		2.92
540	530	Vel	Zero=-1 Min=100 Max=12	1		-6.40
540	530	Accel	Thrust=0 (0)	1			-0.15	-0.32
550	540	Ang	TargetIdx=-1		2.86
550	540	Vel	Zero=11 Min=2 Max=100	1		-5.86
550	540	Accel	Thrust=0 (0)	0			0.53	-0.03
550	540			STOP BRAKE & THRUST T=-1: V=Y (A=N) T=N V>MinV but MinVFI<5
560	550	Ang	TargetIdx=-1		2.81
560	550	Vel	Zero=8 Min=1 Max=100	1		-5.15
560	550	Accel	Thrust=-1 (0)	0			0.71	0.37
560	550			MINV Inc: V=Y T=Y (A=N) V>MinV but MinVFI<5
570	560	Ang	TargetIdx=-1		2.76
570	560	Vel	Zero=24 Min=0 Max=100	1		-4.94
570	560	Accel	Thrust=-2 (0)	0			0.21	0.49
570	560			Inc: V=Y V<MinV T=Y A=N
580	570	Ang	TargetIdx=-1		2.71
580	570	Vel	Zero=11 Min=0 Max=100	1		-4.51
580	570	Accel	Thrust=-3 (0)	0			0.44	0.45
580	570			Inc: V=Y V<MinV T=Y A=N
590	580	Ang	TargetIdx=-1		2.67
590	580	Vel	Zero=-1 Min=0 Max=18	1		-4.70
590	580	Accel	Thrust=-4 (0)	1			-0.19	0.15
590	580			Dec: V=Y V<MinV T=Y A=Y A>MaxA
600	590	Ang	TargetIdx=-1		2.62
600	590	Vel	Zero=-1 Min=100 Max=6	1		-5.25
600	590	Accel	Thrust=-3 (0)	1			-0.55	-0.10
610	600	Ang	TargetIdx=-1		2.56
610	600	Vel	Zero=-1 Min=100 Max=4	1		-5.93
610	600	Accel	Thrust=-3 (0)	1			-0.69	-0.48
610	600			START BRAKE Thrust=0: V=Y MaxVFI<5 T=Y 
620	610	Ang	TargetIdx=-1		2.49
620	610	Vel	Zero=-1 Min=100 Max=2	1		-6.95
620	610	Accel	Thrust=0 (0)	1			-1.02	-0.75
620	610			BRAKE MORE: Dec V=Y MaxVFI<5 T=N MinVFI>=5
630	620	Ang	TargetIdx=-1		2.42
630	620	Vel	Zero=70 Min=19 Max=100	1		-6.85
630	620	Accel	Thrust=1 (0)	0			0.10	-0.53
640	630	Ang	TargetIdx=-1		2.35
640	630	Vel	Zero=-1 Min=100 Max=3	1		-7.15
640	630	Accel	Thrust=1 (0)	1			-0.31	-0.41
640	630			BRAKE MORE: Dec V=Y MaxVFI<5 T=N MinVFI>=5
650	640	Ang	TargetIdx=-1		2.28
650	640	Vel	Zero=-1 Min=35 Max=100	1		-7.09
650	640	Accel	Thrust=2 (0)	0			0.06	-0.05
660	650	Ang	TargetIdx=-1		2.21
660	650	Vel	Zero=7 Min=2 Max=100	1		-6.15
660	650	Accel	Thrust=2 (0)	0			0.94	0.23
660	650			STOP BRAKE & THRUST T=-1: V=Y (A=N) T=N V>MinV but MinVFI<5
670	660	Ang	TargetIdx=-1		2.16
670	660	Vel	Zero=7 Min=1 Max=100	1		-5.28
670	660	Accel	Thrust=-1 (0)	0			0.87	0.62
670	660			MINV Inc: V=Y T=Y (A=N) V>MinV but MinVFI<5
680	670	Ang	TargetIdx=-1		2.11
680	670	Vel	Zero=11 Min=0 Max=100	1		-4.84
680	670	Accel	Thrust=-2 (0)	0			0.44	0.75
680	670			Inc: V=Y V<MinV T=Y A=N
690	680	Ang	TargetIdx=-1		2.07
690	680	Vel	Zero=6 Min=0 Max=100	1		-4.13
690	680	Accel	Thrust=-3 (0)	0			0.71	0.67
690	680			Inc: V=Y V<MinV T=Y A=N
700	690	Ang	TargetIdx=-1		2.03
700	690	Vel	Zero=15 Min=0 Max=100	1		-3.86
700	690	Accel	Thrust=-4 (0)	0			0.27	0.48
700	690			Inc: V=Y V<MinV T=Y A=N
710	700	Ang	TargetIdx=-1		1.99
710	700	Vel	Zero=-1 Min=0 Max=100	1		-3.86
710	700	Accel	Thrust=-5 (0)	1			-0.01	0.33
710	700			Inc: V=Y V<MinV T=Y A=Y A<MaxA
720	710	Ang	TargetIdx=-1		1.95
720	710	Vel	Zero=-1 Min=0 Max=11	1		-4.22
720	710	Accel	Thrust=-5 (0)	1			-0.36	-0.03
720	710			Dec: V=Y V<MinV T=Y A=Y A>MaxA
730	720	Ang	TargetIdx=-1		1.90
730	720	Vel	Zero=-1 Min=0 Max=5	1		-4.90
730	720	Accel	Thrust=-4 (0)	1			-0.67	-0.35
730	720			Dec: V=Y V<MinV T=Y A=Y A>MaxA
740	730	Ang	TargetIdx=-1		1.84
740	730	Vel	Zero=-1 Min=100 Max=2	1		-6.42
740	730	Accel	Thrust=-3 (0)	1			-1.53	-0.85
740	730			START BRAKE Thrust=0: V=Y MaxVFI<5 T=Y 
750	740	Ang	TargetIdx=-1		1.76
750	740	Vel	Zero=-1 Min=100 Max=1	1		-7.64
750	740	Accel	Thrust=0 (0)	1			-1.22	-1.14
750	740			BRAKE MORE: Dec V=Y MaxVFI<5 T=N MinVFI>=5
760	750	Ang	TargetIdx=-1		1.69
760	750	Vel	Zero=-1 Min=100 Max=100	1		-7.62
760	750	Accel	Thrust=1 (0)	0			0.02	-0.91
770	760	Ang	TargetIdx=98		1.61
770	760	Vel	Zero=-1 Min=100 Max=1	1		-7.82
770	760	Accel	Thrust=1 (0)	1			-0.20	-0.47
780	770	Ang	TargetIdx=-1		1.54
780	770	Vel	Zero=12 Min=4 Max=100	1		-7.22
780	770	Accel	Thrust=1 (0)	0			0.60	0.14
780	770			STOP BRAKE & THRUST T=-1: V=Y (A=N) T=N V>MinV but MinVFI<5
790	780	Ang	TargetIdx=-1		1.47
790	780	Vel	Zero=8 Min=2 Max=100	1		-6.35
790	780	Accel	Thrust=-1 (0)	0			0.87	0.42
790	780			MINV Inc: V=Y T=Y (A=N) V>MinV but MinVFI<5
800	790	Ang	TargetIdx=-1		1.41
800	790	Vel	Zero=10 Min=2 Max=100	1		-5.73
800	790	Accel	Thrust=-2 (0)	0			0.62	0.70
800	790			MINV Inc: V=Y T=Y (A=N) V>MinV but MinVFI<5
810	800	Ang	TargetIdx=-1		1.37
810	800	Vel	Zero=4 Min=0 Max=100	1		-4.32
810	800	Accel	Thrust=-3 (0)	0			1.40	0.96
810	800			Inc: V=Y V<MinV T=Y A=N
820	810	Ang	TargetIdx=-1		1.33
820	810	Vel	Zero=14 Min=0 Max=100	1		-4.03
820	810	Accel	Thrust=-4 (0)	0			0.29	0.77
820	810			Inc: V=Y V<MinV T=Y A=N
830	820	Ang	TargetIdx=-1		1.29
830	820	Vel	Zero=15 Min=0 Max=100	1		-3.77
830	820	Accel	Thrust=-5 (0)	0			0.27	0.65
830	820			Inc: V=Y V<MinV T=Y A=N
840	830	Ang	TargetIdx=-1		1.25
840	830	Vel	Zero=-1 Min=0 Max=29	1		-3.91
840	830	Accel	Thrust=-5 (0)	1			-0.15	0.14
840	830			Dec: V=Y V<MinV T=Y A=Y A>MaxA
850	840	Ang	TargetIdx=-1		1.21
850	840	Vel	Zero=-1 Min=0 Max=7	1		-4.48
850	840	Accel	Thrust=-4 (0)	1			-0.57	-0.15
850	840			Dec: V=Y V<MinV T=Y A=Y A>MaxA
860	850	Ang	TargetIdx=-1		1.15
860	850	Vel	Zero=-1 Min=100 Max=3	1		-5.48
860	850	Accel	Thrust=-3 (0)	1			-1.00	-0.57
860	850			START BRAKE Thrust=0: V=Y MaxVFI<5 T=Y 
870	860	Ang	TargetIdx=-1		1.09
870	860	Vel	Zero=-1 Min=100 Max=1	1		-6.80
870	860	Accel	Thrust=0 (0)	1			-1.31	-0.96
870	860			BRAKE MORE: Dec V=Y MaxVFI<5 T=N MinVFI>=5
880	870	Ang	TargetIdx=92		1.01
880	870	Vel	Zero=-1 Min=100 Max=1	1		-7.67
880	870	Accel	Thrust=1 (0)	1			-0.88	-1.06
890	880	Ang	TargetIdx=88		0.93
890	880	Vel	Zero=-1 Min=100 Max=1	1		-7.91
890	880	Accel	Thrust=1 (0)	1			-0.24	-0.81
900	890	Ang	TargetIdx=91		0.86
900	890	Vel	Zero=26 Min=9 Max=100	1		-7.61
900	890	Accel	Thrust=1 (0)	0			0.30	-0.27
910	900	Ang	TargetIdx=96		0.78
910	900	Vel	Zero=14 Min=4 Max=100	1		-7.08
910	900	Accel	Thrust=1 (0)	0			0.53	0.20
910	900			Stop Brake T=0: will stop too soon Targ>5 MinVelInd<5 T=N
920	910	Ang	TargetIdx=-1		0.72
920	910	Vel	Zero=6 Min=1 Max=100	1		-5.94
920	910	Accel	Thrust=0 (0)	0			1.14	0.66
920	910			STOP BRAKE & THRUST T=-1: V=Y (A=N) T=N V>MinV but MinVFI<5
930	920	Ang	TargetIdx=-1		0.68
930	920	Vel	Zero=4 Min=0 Max=100	1		-4.50
930	920	Accel	Thrust=-1 (0)	0			1.44	1.04
930	920			Inc: V=Y V<MinV T=Y A=N
940	930	Ang	TargetIdx=-1		0.65
940	930	Vel	Zero=3 Min=0 Max=100	1		-3.17
940	930	Accel	Thrust=-2 (0)	0			1.33	1.30
940	930			Inc: V=Y V<MinV T=Y A=N
950	940	Ang	TargetIdx=-1		0.62
950	940	Vel	Zero=6 Min=0 Max=100	1		-2.70
950	940	Accel	Thrust=-3 (0)	0			0.47	1.08
950	940			Inc: V=Y V<MinV T=Y A=N
960	950	Ang	TargetIdx=-1		0.60
960	950	Vel	Zero=4 Min=0 Max=100	1		-2.12
960	950	Accel	Thrust=-4 (0)	0			0.58	0.79
960	950			Inc: V=Y V<MinV T=Y A=N
970	960	Ang	TargetIdx=-1		0.57
970	960	Vel	Zero=-1 Min=0 Max=5	1		-3.22
970	960	Accel	Thrust=-5 (0)	1			-1.09	-0.02
970	960			Dec: V=Y V<MinV T=Y A=Y A>MaxA
980	970	Ang	TargetIdx=-1		0.52
980	970	Vel	Zero=-1 Min=0 Max=3	1		-4.77
980	970	Accel	Thrust=-4 (0)	1			-1.55	-0.69
980	970			START BRAKE Thrust=0: V=Y MaxVFI<5 T=Y 
990	980	Ang	TargetIdx=-1		0.47
990	980	Vel	Zero=-1 Min=100 Max=7	1		-5.22
990	980	Accel	Thrust=0 (0)	1			-0.46	-1.03
1000	990	Ang	TargetIdx=-1		0.41
1000	990	Vel	Zero=-1 Min=100 Max=6	1		-5.63
1000	990	Accel	Thrust=0 (0)	1			-0.40	-0.80
1010	1000	Ang	TargetIdx=-1		0.35
1010	1000	Vel	Zero=-1 Min=100 Max=5	1		-6.10
1010	1000	Accel	Thrust=0 (0)	1			-0.47	-0.45
1020	1010	Ang	TargetIdx=-1		0.29
1020	1010	Vel	Zero=17 Min=3 Max=100	1		-5.76
1020	1010	Accel	Thrust=0 (0)	0			0.34	-0.18
1020	1010			STOP BRAKE & THRUST T=-1: V=Y (A=N) T=N V>MinV but MinVFI<5
1030	1020	Ang	TargetIdx=-1		0.24
1030	1020	Vel	Zero=39 Min=5 Max=100	1		-5.61
1030	1020	Accel	Thrust=-1 (0)	0			0.15	0.01
1040	1030	Ang	TargetIdx=-1		0.19
1040	1030	Vel	Zero=12 Min=1 Max=100	1		-5.15
1040	1030	Accel	Thrust=-1 (0)	0			0.46	0.32
1040	1030			MINV Inc: V=Y T=Y (A=N) V>MinV but MinVFI<5
1050	1040	Ang	TargetIdx=-1		0.14
1050	1040	Vel	Zero=9 Min=0 Max=100	1		-4.59
1050	1040	Accel	Thrust=-2 (0)	0			0.56	0.39
1050	1040			Inc: V=Y V<MinV T=Y A=N
1060	1050	Ang	TargetIdx=-1		0.10
1060	1050	Vel	Zero=12 Min=0 Max=100	1		-4.22
1060	1050	Accel	Thrust=-3 (0)	0			0.37	0.46
1060	1050			Inc: V=Y V<MinV T=Y A=N
1070	1060	Ang	TargetIdx=-1		0.06
1070	1060	Vel	Zero=50 Min=0 Max=100	1		-4.14
1070	1060	Accel	Thrust=-4 (0)	0			0.08	0.34
1070	1060			Inc: V=Y V<MinV T=Y A=N
1080	1070	Ang	TargetIdx=-1		0.01
1080	1070	Vel	Zero=-1 Min=0 Max=56	1		-4.21
1080	1070	Accel	Thrust=-5 (0)	1			-0.07	0.13
1080	1070			Inc: V=Y V<MinV T=Y A=Y A<MaxA
1090	1080	Ang	TargetIdx=-1		-0.03
1090	1080	Vel	Zero=-1 Min=0 Max=9	1		-4.61
1090	1080	Accel	Thrust=-5 (0)	1			-0.40	-0.13
1090	1080			Dec: V=Y V<MinV T=Y A=Y A>MaxA
1100	1090	Ang	TargetIdx=-1		-0.08
1100	1090	Vel	Zero=-1 Min=100 Max=7	1		-5.04
1100	1090	Accel	Thrust=-4 (0)	1			-0.43	-0.30
1110	1100	Ang	TargetIdx=-1		-0.14
1110	1100	Vel	Zero=-1 Min=100 Max=6	1		-5.51
1110	1100	Accel	Thrust=-4 (0)	1			-0.47	-0.43
1120	1110	Ang	TargetIdx=88		-0.20
1120	1110	Vel	Zero=-1 Min=100 Max=2	1		-6.66
1120	1110	Accel	Thrust=-4 (0)	1			-1.15	-0.68
1120	1110			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-3 ThrDirCrt=1
1130	1120	Ang	TargetIdx=73		-0.28
1130	1120	Vel	Zero=-1 Min=100 Max=1	1		-7.91
1130	1120	Accel	Thrust=-3 (0)	1			-1.25	-0.96
1130	1120			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1140	1130	Ang	TargetIdx=64		-0.37
1140	1130	Vel	Zero=-1 Min=100 Max=0	1		-8.90
1140	1130	Accel	Thrust=-2 (0)	1			-0.99	-1.13
1140	1130			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1150	1140	Ang	TargetIdx=60		-0.47
1150	1140	Vel	Zero=-1 Min=100 Max=0	1		-9.35
1150	1140	Accel	Thrust=-1 (0)	1			-0.44	-0.90
1150	1140			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1160	1150	Ang	TargetIdx=57		-0.56
1160	1150	Vel	Zero=-1 Min=100 Max=0	1		-9.65
1160	1150	Accel	Thrust=0 (0)	1			-0.31	-0.58
1160	1150			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=0
1170	1160	Ang	TargetIdx=59		-0.65
1170	1160	Vel	Zero=19 Min=9 Max=0	1		-9.15
1170	1160	Accel	Thrust=1 (0)	0			0.50	-0.08
1180	1170	Ang	TargetIdx=62		-0.74
1180	1170	Vel	Zero=14 Min=6 Max=0	1		-8.53
1180	1170	Accel	Thrust=1 (0)	0			0.62	0.27
1190	1180	Ang	TargetIdx=67		-0.82
1190	1180	Vel	Zero=12 Min=4 Max=100	1		-7.82
1190	1180	Accel	Thrust=1 (0)	0			0.71	0.61
1190	1180			Stop Brake T=0: will stop too soon Targ>5 MinVelInd<5 T=N
1200	1190	Ang	TargetIdx=80		-0.88
1200	1190	Vel	Zero=5 Min=2 Max=100	1		-6.42
1200	1190	Accel	Thrust=0 (0)	0			1.40	0.91
1200	1190			Inc: will stop too soon Targ>5 MinVelInd<5 
1210	1200	Ang	TargetIdx=95		-0.94
1210	1200	Vel	Zero=6 Min=1 Max=100	1		-5.36
1210	1200	Accel	Thrust=-1 (0)	0			1.06	1.06
1210	1200			Inc: will stop too soon Targ>5 MinVelInd<5 
1220	1210	Ang	TargetIdx=-1		-0.98
1220	1210	Vel	Zero=4 Min=0 Max=100	1		-4.03
1220	1210	Accel	Thrust=-2 (0)	0			1.33	1.26
1220	1210			Inc: V=Y V<MinV T=Y A=N
1230	1220	Ang	TargetIdx=-1		-1.01
